gene_id,ortholog_genes_Ps,intron_id_Tt,intron_id_Pc,intron_id_Pt,intron_id,intron_age,intron_gc_content,intron_width
000107F_DK2_H2.25,1,NA,scaffold_0052_88597_88617,NA,000107F_DK2_H2_56589_56612,2,16.666666666666664,24
000107F_DK2_H2.25,1,NA,scaffold_0052_89691_89713,NA,000107F_DK2_H2_55474_55497,2,16.666666666666664,24
000107F_DK2_H2.27,1,chr_002_118884_119041,NA,NA,000107F_DK2_H2_57702_57725,3,16.666666666666664,24
000107F_DK2_H2.27,1,NA,NA,NA,000107F_DK2_H2_58155_58183,1,17.24137931034483,29
000107F_DK2_H2.3,1,NA,NA,NA,000107F_DK2_H2_12526_12548,1,13.043478260869565,23
000107F_DK2_H2.3,1,NA,NA,NA,000107F_DK2_H2_12876_12900,1,28.000000000000004,25
000107F_DK2_H2.31,1,NA,scaffold_0052_85017_85038,scaffold51_72_363692_363714,000107F_DK2_H2_63325_63352,2,17.857142857142858,28
000107F_DK2_H2.31,1,NA,scaffold_0052_85898_85918,scaffold51_72_364583_364605,000107F_DK2_H2_62449_62471,2,13.043478260869565,23
000107F_DK2_H2.31,1,NA,scaffold_0052_86662_86683,NA,000107F_DK2_H2_61693_61715,2,17.391304347826086,23
000107F_DK2_H2.31,1,NA,scaffold_0052_86878_86898,scaffold51_72_365587_365611,000107F_DK2_H2_61480_61504,2,16,25
000107F_DK2_H2.31,1,NA,scaffold_0052_87042_87064,NA,000107F_DK2_H2_61312_61336,2,12,25
000107F_DK2_H2.31,1,NA,NA,NA,000107F_DK2_H2_63496_63529,1,14.705882352941178,34
000107F_DK2_H2.35,1,chr_005_474586_474950,scaffold_0024_330264_330286,scaffold51_44_97433_97454,000107F_DK2_H2_68671_68699,3,17.24137931034483,29
000107F_DK2_H2.35,1,NA,NA,scaffold51_44_97703_97725,000107F_DK2_H2_68948_68971,2,16.666666666666664,24
000107F_DK2_H2.36,1,NA,scaffold_0032_262013_262035,scaffold51_98_187403_187428,000107F_DK2_H2_70054_70076,2,17.391304347826086,23
000107F_DK2_H2.36,1,NA,scaffold_0032_262465_262488,scaffold51_98_187870_187895,000107F_DK2_H2_70365_70387,2,13.043478260869565,23
000107F_DK2_H2.36,1,NA,scaffold_0032_262578_262599,scaffold51_98_187979_187999,000107F_DK2_H2_70465_70486,2,13.636363636363637,22
000107F_DK2_H2.36,1,NA,NA,NA,000107F_DK2_H2_69752_69775,1,16.666666666666664,24
000107F_DK2_H2.36,1,NA,NA,NA,000107F_DK2_H2_70211_70240,1,26.666666666666668,30
000107F_DK2_H2.37,1,NA,scaffold_0032_263102_263124,scaffold51_54_142447_142472,000107F_DK2_H2_71414_71450,2,13.513513513513514,37
000107F_DK2_H2.37,1,NA,NA,scaffold51_54_142274_142301,000107F_DK2_H2_71256_71283,2,21.428571428571427,28
000107F_DK2_H2.37,1,NA,NA,NA,000107F_DK2_H2_71975_72001,1,22.22222222222222,27
000107F_DK2_H2.37,1,NA,NA,NA,000107F_DK2_H2_72273_72318,1,19.565217391304348,46
000107F_DK2_H2.37,1,NA,NA,NA,000107F_DK2_H2_72668_72696,1,24.13793103448276,29
000107F_DK2_H2.4,1,NA,scaffold_0010_185233_185253,scaffold51_98_19507_19530,000107F_DK2_H2_13112_13134,2,17.391304347826086,23
000107F_DK2_H2.4,1,NA,scaffold_0010_186043_186063,scaffold51_98_20323_20348,000107F_DK2_H2_13876_13897,2,9.090909090909092,22
000107F_DK2_H2.4,1,NA,NA,NA,000107F_DK2_H2_14689_14706,1,22.22222222222222,18
000107F_DK2_H2.41,1,NA,scaffold_0004_539540_539561,scaffold51_117_153449_153474,000107F_DK2_H2_81638_81659,2,13.636363636363637,22
000107F_DK2_H2.41,1,NA,scaffold_0004_541106_541127,NA,000107F_DK2_H2_80110_80135,2,15.384615384615383,26
000107F_DK2_H2.41,1,NA,NA,NA,000107F_DK2_H2_78312_78333,1,27.27272727272727,22
000107F_DK2_H2.41,1,NA,NA,NA,000107F_DK2_H2_78492_78541,1,40,50
000107F_DK2_H2.41,1,NA,NA,NA,000107F_DK2_H2_78896_78952,1,15.789473684210526,57
000107F_DK2_H2.41,1,NA,NA,NA,000107F_DK2_H2_79059_79081,1,21.73913043478261,23
000107F_DK2_H2.41,1,NA,NA,NA,000107F_DK2_H2_80379_80404,1,11.538461538461538,26
000107F_DK2_H2.41,1,NA,NA,NA,000107F_DK2_H2_81393_81415,1,21.73913043478261,23
000107F_DK2_H2.41,1,NA,NA,NA,000107F_DK2_H2_82229_82251,1,17.391304347826086,23
000107F_DK2_H2.42,1,NA,scaffold_0095_64613_64633,scaffold51_19_464945_464966,000107F_DK2_H2_82801_82823,2,21.73913043478261,23
000107F_DK2_H2.42,1,NA,scaffold_0095_64774_64793,scaffold51_19_465107_465130,000107F_DK2_H2_82964_82990,2,18.51851851851852,27
000107F_DK2_H2.44,1,chr_001_759642_759863,NA,NA,000107F_DK2_H2_83784_83808,3,20,25
000107F_DK2_H2.45,1,NA,scaffold_0018_36482_36502,scaffold51_1_252304_252326,000107F_DK2_H2_84354_84378,2,24,25
000107F_DK2_H2.45,1,NA,scaffold_0018_36679_36700,scaffold51_1_252102_252127,000107F_DK2_H2_84558_84579,2,18.181818181818183,22
000107F_DK2_H2.45,1,NA,scaffold_0018_36983_37003,scaffold51_1_251790_251819,000107F_DK2_H2_84862_84885,2,12.5,24
000107F_DK2_H2.46,1,chr_138_969565_969665,scaffold_0020_59859_59882,scaffold51_3_600339_600363,000107F_DK2_H2_87067_87089,3,17.391304347826086,23
000107F_DK2_H2.46,1,chr_138_970177_970279,NA,NA,000107F_DK2_H2_86745_86768,3,16.666666666666664,24
000107F_DK2_H2.46,1,chr_138_970428_970835,scaffold_0020_60383_60404,scaffold51_3_600882_600906,000107F_DK2_H2_86574_86596,3,13.043478260869565,23
000107F_DK2_H2.46,1,chr_138_971814_971870,NA,NA,000107F_DK2_H2_85704_85726,3,21.73913043478261,23
000107F_DK2_H2.46,1,NA,scaffold_0020_60483_60505,scaffold51_3_600985_601011,000107F_DK2_H2_86473_86495,2,13.043478260869565,23
000107F_DK2_H2.46,1,NA,NA,NA,000107F_DK2_H2_85529_85550,1,27.27272727272727,22
000107F_DK2_H2.46,1,NA,NA,NA,000107F_DK2_H2_85919_85941,1,17.391304347826086,23
000107F_DK2_H2.48,1,NA,scaffold_0018_69322_69342,scaffold51_1_250400_250419,000107F_DK2_H2_88009_88032,2,20.833333333333336,24
000107F_DK2_H2.48,1,NA,NA,NA,000107F_DK2_H2_88139_88170,1,18.75,32
000107F_DK2_H2.6,1,NA,scaffold_0004_392122_392143,NA,000107F_DK2_H2_20121_20145,2,28.000000000000004,25
000107F_DK2_H2.6,1,NA,NA,NA,000107F_DK2_H2_19027_19051,1,12,25
000107F_DK2_H2.6,1,NA,NA,NA,000107F_DK2_H2_19667_19689,1,26.08695652173913,23
000107F_DK2_H2.6,1,NA,NA,NA,000107F_DK2_H2_19935_19959,1,24,25
000107F_DK2_H2.61,1,NA,scaffold_0095_72419_72439,scaffold51_24_338241_338264,000107F_DK2_H2_106486_106516,2,9.67741935483871,31
000107F_DK2_H2.61,1,NA,NA,NA,000107F_DK2_H2_106747_106782,1,30.555555555555557,36
000107F_DK2_H2.61,1,NA,NA,NA,000107F_DK2_H2_106922_106948,1,18.51851851851852,27
000107F_DK2_H2.61,1,NA,NA,NA,000107F_DK2_H2_107047_107069,1,26.08695652173913,23
000107F_DK2_H2.62,1,NA,scaffold_0035_146145_146169,scaffold51_1_244802_244824,000107F_DK2_H2_107549_107574,2,7.6923076923076925,26
000107F_DK2_H2.63,1,NA,NA,NA,000107F_DK2_H2_108638_108659,1,9.090909090909092,22
000107F_DK2_H2.63,1,NA,NA,NA,000107F_DK2_H2_108842_108864,1,17.391304347826086,23
000107F_DK2_H2.65,1,NA,NA,NA,000107F_DK2_H2_110568_110591,1,12.5,24
000107F_DK2_H2.65,1,NA,NA,NA,000107F_DK2_H2_112223_112248,1,19.230769230769234,26
000107F_DK2_H2.66,1,NA,scaffold_0018_64349_64370,scaffold51_22_304527_304555,000107F_DK2_H2_112938_112960,2,17.391304347826086,23
000107F_DK2_H2.66,1,NA,scaffold_0018_64651_64671,scaffold51_22_304225_304246,000107F_DK2_H2_113248_113271,2,12.5,24
000107F_DK2_H2.66,1,NA,NA,NA,000107F_DK2_H2_113061_113084,1,25,24
000107F_DK2_H2.68,1,NA,scaffold_0004_330829_330851,NA,000107F_DK2_H2_116838_116862,2,20,25
000107F_DK2_H2.68,1,NA,NA,NA,000107F_DK2_H2_116254_116279,1,11.538461538461538,26
000107F_DK2_H2.68,1,NA,NA,NA,000107F_DK2_H2_116709_116768,1,25,60
000107F_DK2_H2.69,1,NA,NA,NA,000107F_DK2_H2_117209_117230,1,13.636363636363637,22
000107F_DK2_H2.69,1,NA,NA,NA,000107F_DK2_H2_117306_117329,1,12.5,24
000107F_DK2_H2.69,1,NA,NA,NA,000107F_DK2_H2_117446_117466,1,9.523809523809524,21
000107F_DK2_H2.74,1,NA,NA,NA,000107F_DK2_H2_128112_128134,1,17.391304347826086,23
000107F_DK2_H2.74,1,NA,NA,NA,000107F_DK2_H2_128436_128459,1,25,24
000107F_DK2_H2.74,1,NA,NA,NA,000107F_DK2_H2_128537_128559,1,21.73913043478261,23
000107F_DK2_H2.74,1,NA,NA,NA,000107F_DK2_H2_129022_129044,1,8.695652173913043,23
000107F_DK2_H2.74,1,NA,NA,NA,000107F_DK2_H2_129279_129298,1,20,20
000107F_DK2_H2.74,1,NA,NA,NA,000107F_DK2_H2_129656_129721,1,10.606060606060606,66
000107F_DK2_H2.74,1,NA,NA,NA,000107F_DK2_H2_130133_130154,1,13.636363636363637,22
000107F_DK2_H2.76,1,NA,scaffold_0095_86297_86318,scaffold51_19_430057_430078,000107F_DK2_H2_132419_132442,2,20.833333333333336,24
000107F_DK2_H2.76,1,NA,scaffold_0095_86473_86495,scaffold51_19_429881_429902,000107F_DK2_H2_132233_132257,2,12,25
000107F_DK2_H2.76,1,NA,NA,NA,000107F_DK2_H2_131663_131682,1,25,20
000107F_DK2_H2.79,1,chr_007_484940_485038,scaffold_0020_317841_317862,scaffold51_3_757977_757998,000107F_DK2_H2_136570_136592,3,13.043478260869565,23
000107F_DK2_H2.79,1,NA,scaffold_0020_317016_317037,scaffold51_3_758812_758836,000107F_DK2_H2_135743_135768,2,23.076923076923077,26
000107F_DK2_H2.79,1,NA,scaffold_0020_317616_317637,scaffold51_3_758202_758230,000107F_DK2_H2_136344_136366,2,13.043478260869565,23
000107F_DK2_H2.83,1,NA,scaffold_0024_107055_107080,scaffold51_43_423694_423718,000107F_DK2_H2_146325_146344,2,20,20
000107F_DK2_H2.83,1,NA,NA,NA,000107F_DK2_H2_145619_145643,1,16,25
000107F_DK2_H2.83,1,NA,NA,NA,000107F_DK2_H2_146109_146136,1,21.428571428571427,28
000107F_DK2_H2.83,1,NA,NA,NA,000107F_DK2_H2_146432_146453,1,22.727272727272727,22
000107F_DK2_H2.88,1,NA,NA,NA,000107F_DK2_H2_156187_156211,1,16,25
000107F_DK2_H2.88,1,NA,NA,NA,000107F_DK2_H2_156320_156351,1,15.625,32
000107F_DK2_H2.88,1,NA,NA,NA,000107F_DK2_H2_156672_156737,1,22.727272727272727,66
000107F_DK2_H2.9,1,NA,scaffold_0032_47691_47713,scaffold51_26_111523_111550,000107F_DK2_H2_27048_27073,2,23.076923076923077,26
000107F_DK2_H2.9,1,NA,scaffold_0032_47937_47958,scaffold51_26_111774_111796,000107F_DK2_H2_27297_27321,2,28.000000000000004,25
000107F_DK2_H2.9,1,NA,NA,NA,000107F_DK2_H2_26917_26942,1,15.384615384615383,26
000107F_DK2_H2.91,1,NA,scaffold_0024_109747_109769,scaffold51_43_421035_421057;scaffold51_125_223084_223106,000107F_DK2_H2_158037_158060,2,12.5,24
000107F_DK2_H2.91,1,NA,NA,NA,000107F_DK2_H2_157860_157892,1,21.21212121212121,33
000108F_DK2_H1.1,1,chr_033_327344_327534,scaffold_0042_128365_128390,scaffold51_15_422654_422680,000108F_DK2_H1_930_957,3,17.857142857142858,28
000108F_DK2_H1.1,1,NA,NA,NA,000108F_DK2_H1_316_339,1,20.833333333333336,24
000108F_DK2_H1.16,1,chr_067_577646_578996,scaffold_0025_9652_9672;scaffold_0046_236625_236646,scaffold51_13_281920_281940;scaffold51_82_263635_263655;scaffold51_1_385389_385411;scaffold51_2_599889_599915;scaffold51_8_277542_277565;scaffold51_22_213242_213268,000108F_DK2_H1_37555_37580,3,15.384615384615383,26
000108F_DK2_H1.16,1,chr_067_579321_579386,scaffold_0025_9305_9327;scaffold_0046_236279_236300,scaffold51_13_282265_282292;scaffold51_82_263980_264007;scaffold51_1_385736_385761;scaffold51_2_599537_599564;scaffold51_8_277890_277915;scaffold51_22_212890_212917,000108F_DK2_H1_37905_37931,3,14.814814814814811,27
000108F_DK2_H1.17,1,chr_138_471701_471800,NA,scaffold51_76_304149_304171,000108F_DK2_H1_38246_38272,3,22.22222222222222,27
000108F_DK2_H1.17,1,NA,scaffold_0053_96047_96067,NA,000108F_DK2_H1_38719_38741,2,13.043478260869565,23
000108F_DK2_H1.17,1,NA,NA,scaffold51_76_303897_303920,000108F_DK2_H1_38501_38524,2,12.5,24
000108F_DK2_H1.17,1,NA,NA,NA,000108F_DK2_H1_39232_39257,1,7.6923076923076925,26
000108F_DK2_H1.17,1,NA,NA,NA,000108F_DK2_H1_39530_39554,1,16,25
000108F_DK2_H1.18,1,NA,scaffold_0014_317086_317107,scaffold51_67_274193_274217,000108F_DK2_H1_40348_40372,2,20,25
000108F_DK2_H1.18,1,NA,scaffold_0014_317240_317262,scaffold51_67_274358_274386,000108F_DK2_H1_40196_40218,2,13.043478260869565,23
000108F_DK2_H1.18,1,NA,NA,NA,000108F_DK2_H1_40603_40654,1,26.923076923076923,52
000108F_DK2_H1.18,1,NA,NA,NA,000108F_DK2_H1_40718_40755,1,23.684210526315788,38
000108F_DK2_H1.19,1,NA,scaffold_0034_293580_293603,scaffold51_42_382017_382041,000108F_DK2_H1_41312_41333,2,27.27272727272727,22
000108F_DK2_H1.19,1,NA,scaffold_0034_293777_293798,NA,000108F_DK2_H1_41507_41529,2,26.08695652173913,23
000108F_DK2_H1.19,1,NA,scaffold_0034_294185_294206,scaffold51_42_381411_381435,000108F_DK2_H1_41916_41939,2,20.833333333333336,24
000108F_DK2_H1.2,1,NA,NA,scaffold51_31_191262_191286,000108F_DK2_H1_7945_7968,2,8.333333333333332,24
000108F_DK2_H1.2,1,NA,NA,NA,000108F_DK2_H1_1258_1284,1,18.51851851851852,27
000108F_DK2_H1.2,1,NA,NA,NA,000108F_DK2_H1_1449_1474,1,11.538461538461538,26
000108F_DK2_H1.2,1,NA,NA,NA,000108F_DK2_H1_1772_1794,1,21.73913043478261,23
000108F_DK2_H1.2,1,NA,NA,NA,000108F_DK2_H1_2564_2640,1,23.376623376623375,77
000108F_DK2_H1.2,1,NA,NA,NA,000108F_DK2_H1_2832_2855,1,20.833333333333336,24
000108F_DK2_H1.2,1,NA,NA,NA,000108F_DK2_H1_7815_7842,1,10.714285714285714,28
000108F_DK2_H1.25,1,NA,NA,scaffold51_20_459634_459656,000108F_DK2_H1_61732_61754,2,21.73913043478261,23
000108F_DK2_H1.25,1,NA,NA,NA,000108F_DK2_H1_58429_58517,1,19.101123595505616,89
000108F_DK2_H1.25,1,NA,NA,NA,000108F_DK2_H1_61391_61413,1,13.043478260869565,23
000108F_DK2_H1.25,1,NA,NA,NA,000108F_DK2_H1_62028_62086,1,22.033898305084744,59
000108F_DK2_H1.25,1,NA,NA,NA,000108F_DK2_H1_62219_62240,1,18.181818181818183,22
000108F_DK2_H1.25,1,NA,NA,NA,000108F_DK2_H1_62320_62341,1,13.636363636363637,22
000108F_DK2_H1.25,1,NA,NA,NA,000108F_DK2_H1_62530_62553,1,12.5,24
000108F_DK2_H1.25,1,NA,NA,NA,000108F_DK2_H1_62633_62657,1,16,25
000108F_DK2_H1.28,1,NA,scaffold_0036_260234_260253,scaffold51_163_50288_50311,000108F_DK2_H1_68738_68756,2,10.526315789473683,19
000108F_DK2_H1.28,1,NA,scaffold_0036_261783_261805,scaffold51_163_48727_48749,000108F_DK2_H1_67201_67227,2,11.11111111111111,27
000108F_DK2_H1.28,1,NA,NA,NA,000108F_DK2_H1_65386_65408,1,26.08695652173913,23
000108F_DK2_H1.28,1,NA,NA,NA,000108F_DK2_H1_66294_66320,1,14.814814814814811,27
000108F_DK2_H1.28,1,NA,NA,NA,000108F_DK2_H1_66504_66548,1,22.22222222222222,45
000108F_DK2_H1.28,1,NA,NA,NA,000108F_DK2_H1_66661_66676,1,37.5,16
000108F_DK2_H1.28,1,NA,NA,NA,000108F_DK2_H1_66752_66776,1,8,25
000108F_DK2_H1.28,1,NA,NA,NA,000108F_DK2_H1_68906_68927,1,18.181818181818183,22
000108F_DK2_H1.29,1,NA,NA,NA,000108F_DK2_H1_69694_69718,1,20,25
000108F_DK2_H1.29,1,NA,NA,NA,000108F_DK2_H1_69841_69865,1,20,25
000108F_DK2_H1.29,1,NA,NA,NA,000108F_DK2_H1_70006_70027,1,9.090909090909092,22
000108F_DK2_H1.29,1,NA,NA,NA,000108F_DK2_H1_70718_70740,1,17.391304347826086,23
000108F_DK2_H1.30,1,NA,NA,NA,000108F_DK2_H1_71229_71260,1,12.5,32
000108F_DK2_H1.30,1,NA,NA,NA,000108F_DK2_H1_71495_71519,1,16,25
000108F_DK2_H1.31,1,chr_138_1125137_1125233,NA,scaffold51_32_494091_494113,000108F_DK2_H1_73017_73038,3,18.181818181818183,22
000108F_DK2_H1.31,1,NA,scaffold_0071_13919_13938,scaffold51_32_495265_495287,000108F_DK2_H1_74194_74216,2,13.043478260869565,23
000108F_DK2_H1.31,1,NA,NA,scaffold51_32_493388_493409,000108F_DK2_H1_72286_72310,2,24,25
000108F_DK2_H1.31,1,NA,NA,scaffold51_32_494588_494612,000108F_DK2_H1_73516_73541,2,11.538461538461538,26
000108F_DK2_H1.31,1,NA,NA,scaffold51_32_495473_495494,000108F_DK2_H1_74405_74432,2,17.857142857142858,28
000108F_DK2_H1.31,1,NA,NA,NA,000108F_DK2_H1_72029_72052,1,16.666666666666664,24
000108F_DK2_H1.31,1,NA,NA,NA,000108F_DK2_H1_72171_72190,1,20,20
000108F_DK2_H1.31,1,NA,NA,NA,000108F_DK2_H1_72494_72515,1,9.090909090909092,22
000108F_DK2_H1.31,1,NA,NA,NA,000108F_DK2_H1_72799_72846,1,33.33333333333333,48
000108F_DK2_H1.31,1,NA,NA,NA,000108F_DK2_H1_73693_73715,1,17.391304347826086,23
000108F_DK2_H1.31,1,NA,NA,NA,000108F_DK2_H1_74043_74067,1,16,25
000108F_DK2_H1.32,1,NA,NA,NA,000108F_DK2_H1_74847_74871,1,12,25
000108F_DK2_H1.33,1,chr_174_426043_426286,scaffold_0025_213234_213253,scaffold51_13_217392_217415,000108F_DK2_H1_77609_77631,3,17.391304347826086,23
000108F_DK2_H1.33,1,NA,scaffold_0025_213407_213428,scaffold51_13_217569_217592,000108F_DK2_H1_77427_77455,2,6.896551724137931,29
000108F_DK2_H1.33,1,NA,scaffold_0025_214387_214408,scaffold51_13_218564_218586,000108F_DK2_H1_76497_76520,2,8.333333333333332,24
000108F_DK2_H1.33,1,NA,NA,NA,000108F_DK2_H1_76002_76025,1,8.333333333333332,24
000108F_DK2_H1.34,1,NA,scaffold_0029_284203_284225,scaffold51_7_259291_259313,000108F_DK2_H1_78113_78142,2,13.333333333333334,30
000108F_DK2_H1.34,1,NA,NA,NA,000108F_DK2_H1_78672_78692,1,23.809523809523807,21
000108F_DK2_H1.35,1,chr_093_195065_195181,scaffold_0018_99180_99201,scaffold51_1_354202_354226,000108F_DK2_H1_79980_80008,3,17.24137931034483,29
000108F_DK2_H1.35,1,chr_093_195342_195593,scaffold_0018_99362_99383,scaffold51_1_354387_354409,000108F_DK2_H1_79797_79819,3,17.391304347826086,23
000108F_DK2_H1.4,1,NA,NA,NA,000108F_DK2_H1_8857_8883,1,25.925925925925924,27
000108F_DK2_H1.5,1,NA,NA,NA,000108F_DK2_H1_9092_9119,1,21.428571428571427,28
000108F_DK2_H1.5,1,NA,NA,NA,000108F_DK2_H1_9249_9269,1,33.33333333333333,21
000108F_DK2_H1.5,1,NA,NA,NA,000108F_DK2_H1_9401_9444,1,20.454545454545457,44
000108F_DK2_H1.5,1,NA,NA,NA,000108F_DK2_H1_9465_9490,1,26.923076923076923,26
000108F_DK2_H1.5,1,NA,NA,NA,000108F_DK2_H1_9578_9603,1,23.076923076923077,26
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_14839_14862,1,20.833333333333336,24
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_15140_15164,1,16,25
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_16365_16389,1,12,25
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_17510_17534,1,8,25
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_17666_17743,1,20.51282051282051,78
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_17849_17871,1,13.043478260869565,23
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_18567_18663,1,10.309278350515465,97
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_18734_18755,1,13.636363636363637,22
000108F_DK2_H1.9,1,NA,NA,NA,000108F_DK2_H1_18838_18862,1,16,25
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_44712_44735,1,12.5,24
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_44869_44893,1,20,25
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_48684_48705,1,18.181818181818183,22
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_50961_50982,1,13.636363636363637,22
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_51207_51299,1,20.43010752688172,93
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_51373_51394,1,13.636363636363637,22
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_51690_51711,1,18.181818181818183,22
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_51891_51949,1,23.728813559322035,59
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_52491_52515,1,8,25
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_52777_52799,1,17.391304347826086,23
000108F_DK2_H2.22,1,NA,NA,NA,000108F_DK2_H2_52827_52849,1,26.08695652173913,23
000108F_DK2_H2.26,1,NA,scaffold_0046_256681_256703,scaffold51_82_196823_196843;scaffold51_13_179897_179919,000108F_DK2_H2_63036_63059,2,12.5,24
000108F_DK2_H2.26,1,NA,NA,NA,000108F_DK2_H2_63139_63160,1,13.636363636363637,22
000108F_DK2_H2.26,1,NA,NA,NA,000108F_DK2_H2_63276_63321,1,21.73913043478261,46
000109F_DK2_H1.10,1,NA,scaffold_0041_61350_61373,scaffold51_40_160033_160057,000109F_DK2_H1_18223_18246,2,20.833333333333336,24
000109F_DK2_H1.10,1,NA,scaffold_0041_61460_61482,scaffold51_40_159922_159946,000109F_DK2_H1_18333_18355,2,13.043478260869565,23
000109F_DK2_H1.10,1,NA,scaffold_0041_61689_61710,scaffold51_40_159690_159715,000109F_DK2_H1_18562_18587,2,11.538461538461538,26
000109F_DK2_H1.16,1,NA,scaffold_0023_163838_163860,scaffold51_123_128155_128180,000109F_DK2_H1_25027_25051,2,20,25
000109F_DK2_H1.16,1,NA,NA,NA,000109F_DK2_H1_25295_25317,1,17.391304347826086,23
000109F_DK2_H1.19,1,NA,NA,NA,000109F_DK2_H1_28932_28957,1,19.230769230769234,26
000109F_DK2_H1.19,1,NA,NA,NA,000109F_DK2_H1_29236_29258,1,17.391304347826086,23
000109F_DK2_H1.19,1,NA,NA,NA,000109F_DK2_H1_29693_29719,1,18.51851851851852,27
000109F_DK2_H1.19,1,NA,NA,NA,000109F_DK2_H1_29882_29906,1,16,25
000109F_DK2_H1.2,1,chr_013_522815_522870,scaffold_0041_231800_231820,scaffold51_40_6087_6106,000109F_DK2_H1_3562_3582,3,14.285714285714285,21
000109F_DK2_H1.2,1,chr_013_523291_523347,scaffold_0041_232211_232230,scaffold51_40_5675_5696,000109F_DK2_H1_3956_3978,3,13.043478260869565,23
000109F_DK2_H1.2,1,NA,NA,NA,000109F_DK2_H1_4168_4217,1,20,50
000109F_DK2_H1.2,1,NA,NA,NA,000109F_DK2_H1_4365_4390,1,26.923076923076923,26
000109F_DK2_H1.2,1,NA,NA,NA,000109F_DK2_H1_4476_4499,1,20.833333333333336,24
000109F_DK2_H1.2,1,NA,NA,NA,000109F_DK2_H1_4668_4692,1,16,25
000109F_DK2_H1.2,1,NA,NA,NA,000109F_DK2_H1_4859_4881,1,13.043478260869565,23
000109F_DK2_H1.20,1,NA,scaffold_0027_234388_234407,scaffold51_91_222507_222528,000109F_DK2_H1_31240_31265,2,19.230769230769234,26
000109F_DK2_H1.20,1,NA,scaffold_0027_234589_234610,scaffold51_91_222300_222325,000109F_DK2_H1_31447_31469,2,17.391304347826086,23
000109F_DK2_H1.22,1,NA,scaffold_0023_155979_156005,scaffold51_144_189718_189745,000109F_DK2_H1_35059_35084,2,15.384615384615383,26
000109F_DK2_H1.22,1,NA,scaffold_0023_158260_158281,scaffold51_144_192003_192031,000109F_DK2_H1_32773_32796,2,20.833333333333336,24
000109F_DK2_H1.22,1,NA,NA,scaffold51_144_192382_192407,000109F_DK2_H1_32429_32451,2,17.391304347826086,23
000109F_DK2_H1.22,1,NA,NA,scaffold51_144_192586_192615,000109F_DK2_H1_32223_32250,2,17.857142857142858,28
000109F_DK2_H1.22,1,NA,NA,NA,000109F_DK2_H1_34919_34944,1,11.538461538461538,26
000109F_DK2_H1.24,1,chr_174_1380365_1380497,scaffold_0007_499024_499047,scaffold51_21_437424_437450,000109F_DK2_H1_37282_37311,3,10,30
000109F_DK2_H1.24,1,chr_174_1382537_1382835,scaffold_0007_497332_497356,scaffold51_21_439117_439144,000109F_DK2_H1_38933_38958,3,19.230769230769234,26
000109F_DK2_H1.24,1,NA,scaffold_0007_497681_497702,scaffold51_21_438771_438792,000109F_DK2_H1_38585_38608,2,12.5,24
000109F_DK2_H1.25,1,chr_127_159652_159715,scaffold_0064_158966_158987,scaffold51_111_135277_135301,000109F_DK2_H1_41116_41138,3,17.391304347826086,23
000109F_DK2_H1.25,1,NA,scaffold_0064_157285_157307,scaffold51_111_136939_136967,000109F_DK2_H1_39509_39532,2,16.666666666666664,24
000109F_DK2_H1.25,1,NA,NA,NA,000109F_DK2_H1_39158_39179,1,18.181818181818183,22
000109F_DK2_H1.26,1,NA,scaffold_0004_347730_347749,scaffold51_26_528416_528435,000109F_DK2_H1_42307_42332,2,11.538461538461538,26
000109F_DK2_H1.26,1,NA,NA,NA,000109F_DK2_H1_41517_41541,1,8,25
000109F_DK2_H1.26,1,NA,NA,NA,000109F_DK2_H1_42182_42203,1,22.727272727272727,22
000109F_DK2_H1.27,1,NA,scaffold_0004_349632_349657,scaffold51_117_267909_267936,000109F_DK2_H1_44089_44114,2,30.76923076923077,26
000109F_DK2_H1.3,1,NA,scaffold_0076_90748_90768,scaffold51_157_49138_49163,000109F_DK2_H1_5243_5268,2,15.384615384615383,26
000109F_DK2_H1.3,1,NA,NA,NA,000109F_DK2_H1_8580_8601,1,27.27272727272727,22
000109F_DK2_H1.3,1,NA,NA,NA,000109F_DK2_H1_8850_8872,1,13.043478260869565,23
